,Total Volume,month,region,year
798,1546546.0,Oct,SouthCarolina,2017.0
799,24408341.0,Oct,SouthCentral,2017.0
800,16130369.0,Oct,Southeast,2017.0
801,1864225.0,Oct,Tampa,2017.0
802,136697529.0,Oct,TotalUS,2017.0
803,23023191.0,Oct,West,2017.0
804,3195490.0,Oct,WestTexNewMexico,2017.0
805,1765310.0,Sep,Atlanta,2017.0
806,2916546.0,Sep,BaltimoreWashington,2017.0
807,2053448.0,Sep,Boston,2017.0
808,17707159.0,Sep,California,2017.0
809,2418168.0,Sep,Chicago,2017.0
810,4059235.0,Sep,DallasFtWorth,2017.0
811,2300675.0,Sep,Denver,2017.0
812,10639077.0,Sep,GreatLakes,2017.0
813,3985984.0,Sep,Houston,2017.0
814,8045978.0,Sep,LosAngeles,2017.0
815,1655924.0,Sep,MiamiFtLauderdale,2017.0
816,10594455.0,Sep,Midsouth,2017.0
817,4876032.0,Sep,NewYork,2017.0
818,14604165.0,Sep,Northeast,2017.0
819,1598968.0,Sep,Philadelphia,2017.0
820,2919876.0,Sep,PhoenixTucson,2017.0
821,6034194.0,Sep,Plains,2017.0
822,1592104.0,Sep,Portland,2017.0
823,2761024.0,Sep,SanFrancisco,2017.0
824,1698990.0,Sep,Seattle,2017.0
825,19145387.0,Sep,SouthCentral,2017.0
826,11652121.0,Sep,Southeast,2017.0
827,107595048.0,Sep,TotalUS,2017.0
828,17218485.0,Sep,West,2017.0
829,2525510.0,Sep,WestTexNewMexico,2017.0
830,2045937.0,Aug,Atlanta,2017.0
831,2901299.0,Aug,BaltimoreWashington,2017.0
832,2246353.0,Aug,Boston,2017.0
833,20922086.0,Aug,California,2017.0
834,2703545.0,Aug,Chicago,2017.0
835,4854189.0,Aug,DallasFtWorth,2017.0
836,3128535.0,Aug,Denver,2017.0
837,13218662.0,Aug,GreatLakes,2017.0
838,4845434.0,Aug,Houston,2017.0
839,10280737.0,Aug,LosAngeles,2017.0
840,2004911.0,Aug,MiamiFtLauderdale,2017.0
841,11849587.0,Aug,Midsouth,2017.0
842,5029360.0,Aug,NewYork,2017.0
843,16131163.0,Aug,Northeast,2017.0
844,1683776.0,Aug,NorthernNewEngland,2017.0
845,1600438.0,Aug,Philadelphia,2017.0
846,3452780.0,Aug,PhoenixTucson,2017.0
847,7134998.0,Aug,Plains,2017.0
848,2321310.0,Aug,Portland,2017.0
849,1631094.0,Aug,Sacramento,2017.0
850,1761875.0,Aug,SanDiego,2017.0
851,2783149.0,Aug,SanFrancisco,2017.0
852,2099813.0,Aug,Seattle,2017.0
853,23152479.0,Aug,SouthCentral,2017.0
854,13363492.0,Aug,Southeast,2017.0
855,128238408.0,Aug,TotalUS,2017.0
856,22465937.0,Aug,West,2017.0
857,3207082.0,Aug,WestTexNewMexico,2017.0
858,2701116.0,Jul,Atlanta,2017.0
859,3565763.0,Jul,BaltimoreWashington,2017.0
860,3072344.0,Jul,Boston,2017.0
861,29974347.0,Jul,California,2017.0
862,4302367.0,Jul,Chicago,2017.0
863,6604026.0,Jul,DallasFtWorth,2017.0
864,4252698.0,Jul,Denver,2017.0
865,1991733.0,Jul,Detroit,2017.0
866,18788662.0,Jul,GreatLakes,2017.0
867,6411205.0,Jul,Houston,2017.0
868,1712089.0,Jul,LasVegas,2017.0
869,14801900.0,Jul,LosAngeles,2017.0
870,2774927.0,Jul,MiamiFtLauderdale,2017.0
871,15613954.0,Jul,Midsouth,2017.0
872,7050664.0,Jul,NewYork,2017.0
873,21921176.0,Jul,Northeast,2017.0
874,2377227.0,Jul,NorthernNewEngland,2017.0
875,1800067.0,Jul,Orlando,2017.0
876,2050041.0,Jul,Philadelphia,2017.0
877,5602756.0,Jul,PhoenixTucson,2017.0
878,10047695.0,Jul,Plains,2017.0
879,3775003.0,Jul,Portland,2017.0
880,1520173.0,Jul,RaleighGreensboro,2017.0
881,2449387.0,Jul,Sacramento,2017.0
882,2588268.0,Jul,SanDiego,2017.0
883,3782475.0,Jul,SanFrancisco,2017.0
884,3197569.0,Jul,Seattle,2017.0
885,1990911.0,Jul,SouthCarolina,2017.0
886,31500371.0,Jul,SouthCentral,2017.0
887,18260136.0,Jul,Southeast,2017.0
888,1728824.0,Jul,Tampa,2017.0
889,179955079.0,Jul,TotalUS,2017.0
890,33848734.0,Jul,West,2017.0
891,4775491.0,Jul,WestTexNewMexico,2017.0
892,2385469.0,Jun,Atlanta,2017.0
893,3004755.0,Jun,BaltimoreWashington,2017.0
894,2390173.0,Jun,Boston,2017.0
895,27017832.0,Jun,California,2017.0
896,3476811.0,Jun,Chicago,2017.0
897,5579380.0,Jun,DallasFtWorth,2017.0
898,3588339.0,Jun,Denver,2017.0
899,1829919.0,Jun,Detroit,2017.0
900,16667147.0,Jun,GreatLakes,2017.0
901,5908745.0,Jun,Houston,2017.0
902,1517640.0,Jun,LasVegas,2017.0
903,14769367.0,Jun,LosAngeles,2017.0
904,2453480.0,Jun,MiamiFtLauderdale,2017.0
905,13074397.0,Jun,Midsouth,2017.0
906,5902748.0,Jun,NewYork,2017.0
907,17157694.0,Jun,Northeast,2017.0
908,1669848.0,Jun,NorthernNewEngland,2017.0
909,1544671.0,Jun,Orlando,2017.0
910,1660657.0,Jun,Philadelphia,2017.0
911,5210936.0,Jun,PhoenixTucson,2017.0
912,8575044.0,Jun,Plains,2017.0
913,3141610.0,Jun,Portland,2017.0
914,1836314.0,Jun,Sacramento,2017.0
915,2326631.0,Jun,SanDiego,2017.0
916,2883787.0,Jun,SanFrancisco,2017.0
917,2922365.0,Jun,Seattle,2017.0
918,1645968.0,Jun,SouthCarolina,2017.0
919,27657223.0,Jun,SouthCentral,2017.0
920,15841230.0,Jun,Southeast,2017.0
921,1546783.0,Jun,Tampa,2017.0
922,155101164.0,Jun,TotalUS,2017.0
923,29110592.0,Jun,West,2017.0
924,4311083.0,Jun,WestTexNewMexico,2017.0
925,2421540.0,May,Atlanta,2017.0
926,3454131.0,May,BaltimoreWashington,2017.0
927,2547455.0,May,Boston,2017.0
928,26762101.0,May,California,2017.0
929,3490702.0,May,Chicago,2017.0
930,5570356.0,May,DallasFtWorth,2017.0
931,3644575.0,May,Denver,2017.0
932,1797852.0,May,Detroit,2017.0
933,16791257.0,May,GreatLakes,2017.0
934,5963187.0,May,Houston,2017.0
935,1624775.0,May,LasVegas,2017.0
936,14411998.0,May,LosAngeles,2017.0
937,2778114.0,May,MiamiFtLauderdale,2017.0
938,14523172.0,May,Midsouth,2017.0
939,6190114.0,May,NewYork,2017.0
940,18853981.0,May,Northeast,2017.0
941,1853135.0,May,NorthernNewEngland,2017.0
942,1621472.0,May,Orlando,2017.0
943,1764239.0,May,Philadelphia,2017.0
944,5226983.0,May,PhoenixTucson,2017.0
945,8623615.0,May,Plains,2017.0
946,3482277.0,May,Portland,2017.0
947,1879687.0,May,Sacramento,2017.0
948,2251275.0,May,SanDiego,2017.0
949,3013237.0,May,SanFrancisco,2017.0
950,3300132.0,May,Seattle,2017.0
951,1688634.0,May,SouthCarolina,2017.0
952,27725512.0,May,SouthCentral,2017.0
953,16789490.0,May,Southeast,2017.0
954,1743211.0,May,Tampa,2017.0
955,160638753.0,May,TotalUS,2017.0
956,30569621.0,May,West,2017.0
957,4380391.0,May,WestTexNewMexico,2017.0
958,2702186.0,Apr,Atlanta,2017.0
959,3884708.0,Apr,BaltimoreWashington,2017.0
960,3004461.0,Apr,Boston,2017.0
961,29907496.0,Apr,California,2017.0
962,3903375.0,Apr,Chicago,2017.0
963,7263043.0,Apr,DallasFtWorth,2017.0
964,3977168.0,Apr,Denver,2017.0
965,1624877.0,Apr,Detroit,2017.0
966,17430477.0,Apr,GreatLakes,2017.0
967,8024456.0,Apr,Houston,2017.0
968,1910475.0,Apr,LasVegas,2017.0
969,15874760.0,Apr,LosAngeles,2017.0
970,2929389.0,Apr,MiamiFtLauderdale,2017.0
971,16282239.0,Apr,Midsouth,2017.0
972,6763712.0,Apr,NewYork,2017.0
973,21632372.0,Apr,Northeast,2017.0
974,2236559.0,Apr,NorthernNewEngland,2017.0
975,1768677.0,Apr,Orlando,2017.0
976,2029750.0,Apr,Philadelphia,2017.0
977,6186183.0,Apr,PhoenixTucson,2017.0
978,10107635.0,Apr,Plains,2017.0
979,4075698.0,Apr,Portland,2017.0
980,1531664.0,Apr,RaleighGreensboro,2017.0
981,1982256.0,Apr,Sacramento,2017.0
982,2457138.0,Apr,SanDiego,2017.0
983,3600133.0,Apr,SanFrancisco,2017.0
984,3995068.0,Apr,Seattle,2017.0
985,1928356.0,Apr,SouthCarolina,2017.0
986,35737818.0,Apr,SouthCentral,2017.0
987,18507144.0,Apr,Southeast,2017.0
988,1899591.0,Apr,Tampa,2017.0
989,185292136.0,Apr,TotalUS,2017.0
990,35686951.0,Apr,West,2017.0
991,5030861.0,Apr,WestTexNewMexico,2017.0
992,1963965.0,Mar,Atlanta,2017.0
993,3197251.0,Mar,BaltimoreWashington,2017.0
994,2279921.0,Mar,Boston,2017.0
995,22079037.0,Mar,California,2017.0
996,2857329.0,Mar,Chicago,2017.0
997,4819994.0,Mar,DallasFtWorth,2017.0
998,2855959.0,Mar,Denver,2017.0
999,12965739.0,Mar,GreatLakes,2017.0
1000,4309528.0,Mar,Houston,2017.0
1001,11274963.0,Mar,LosAngeles,2017.0
1002,1971912.0,Mar,MiamiFtLauderdale,2017.0
1003,13067399.0,Mar,Midsouth,2017.0
1004,5390057.0,Mar,NewYork,2017.0
1005,16873265.0,Mar,Northeast,2017.0
1006,1640405.0,Mar,NorthernNewEngland,2017.0
1007,1619642.0,Mar,Philadelphia,2017.0
1008,5364524.0,Mar,PhoenixTucson,2017.0
1009,6897957.0,Mar,Plains,2017.0
1010,3162702.0,Mar,Portland,2017.0
1011,1558132.0,Mar,Sacramento,2017.0
1012,1928236.0,Mar,SanDiego,2017.0
1013,2627945.0,Mar,SanFrancisco,2017.0
1014,3155012.0,Mar,Seattle,2017.0
1015,22940352.0,Mar,SouthCentral,2017.0
1016,12815106.0,Mar,Southeast,2017.0
1017,135677134.0,Mar,TotalUS,2017.0
1018,28038276.0,Mar,West,2017.0
1019,3589778.0,Mar,WestTexNewMexico,2017.0
1020,2806439.0,Feb,Atlanta,2017.0
1021,3706621.0,Feb,BaltimoreWashington,2017.0
1022,2754265.0,Feb,Boston,2017.0
1023,31333222.0,Feb,California,2017.0
1024,4060390.0,Feb,Chicago,2017.0
1025,5827729.0,Feb,DallasFtWorth,2017.0
1026,3802688.0,Feb,Denver,2017.0
1027,2233718.0,Feb,Detroit,2017.0
1028,18528294.0,Feb,GreatLakes,2017.0
1029,6287073.0,Feb,Houston,2017.0
1030,1814580.0,Feb,LasVegas,2017.0
1031,15511024.0,Feb,LosAngeles,2017.0
1032,3099248.0,Feb,MiamiFtLauderdale,2017.0
1033,14865721.0,Feb,Midsouth,2017.0
1034,7423414.0,Feb,NewYork,2017.0
1035,20688466.0,Feb,Northeast,2017.0
1036,2060734.0,Feb,NorthernNewEngland,2017.0
1037,1731856.0,Feb,Orlando,2017.0
1038,2107673.0,Feb,Philadelphia,2017.0
1039,6185633.0,Feb,PhoenixTucson,2017.0
1040,10009348.0,Feb,Plains,2017.0
1041,3778714.0,Feb,Portland,2017.0
1042,2188759.0,Feb,Sacramento,2017.0
1043,2670298.0,Feb,SanDiego,2017.0
1044,4162495.0,Feb,SanFrancisco,2017.0
1045,3582730.0,Feb,Seattle,2017.0
1046,1882038.0,Feb,SouthCarolina,2017.0
1047,29771515.0,Feb,SouthCentral,2017.0
1048,19366252.0,Feb,Southeast,2017.0
1049,2064008.0,Feb,Tampa,2017.0
1050,178173517.0,Feb,TotalUS,2017.0
1051,33610697.0,Feb,West,2017.0
1052,4608575.0,Feb,WestTexNewMexico,2017.0
1053,3124351.0,Jan,Atlanta,2017.0
1054,4107462.0,Jan,BaltimoreWashington,2017.0
1055,3113700.0,Jan,Boston,2017.0
1056,37480003.0,Jan,California,2017.0
1057,4274111.0,Jan,Chicago,2017.0
1058,1719735.0,Jan,CincinnatiDayton,2017.0
1059,6774932.0,Jan,DallasFtWorth,2017.0
1060,4566796.0,Jan,Denver,2017.0
1061,2397348.0,Jan,Detroit,2017.0
1062,21273803.0,Jan,GreatLakes,2017.0
1063,1563958.0,Jan,HartfordSpringfield,2017.0
1064,7013688.0,Jan,Houston,2017.0
1065,1938367.0,Jan,LasVegas,2017.0
1066,18958473.0,Jan,LosAngeles,2017.0
1067,3330937.0,Jan,MiamiFtLauderdale,2017.0
1068,16356781.0,Jan,Midsouth,2017.0
1069,7069711.0,Jan,NewYork,2017.0
1070,22268759.0,Jan,Northeast,2017.0
1071,2307366.0,Jan,NorthernNewEngland,2017.0
1072,1983373.0,Jan,Orlando,2017.0
1073,2156233.0,Jan,Philadelphia,2017.0
1074,6817761.0,Jan,PhoenixTucson,2017.0
1075,10481281.0,Jan,Plains,2017.0
1076,4322157.0,Jan,Portland,2017.0
1077,1541879.0,Jan,RaleighGreensboro,2017.0
1078,2578387.0,Jan,Sacramento,2017.0
1079,3268660.0,Jan,SanDiego,2017.0
1080,4941736.0,Jan,SanFrancisco,2017.0
1081,4446587.0,Jan,Seattle,2017.0
1082,2015727.0,Jan,SouthCarolina,2017.0
1083,33344726.0,Jan,SouthCentral,2017.0
1084,21435315.0,Jan,Southeast,2017.0
1085,2380851.0,Jan,Tampa,2017.0
1086,201461887.0,Jan,TotalUS,2017.0
1087,38821214.0,Jan,West,2017.0
1088,5004235.0,Jan,WestTexNewMexico,2017.0
1089,2723324.0,Mar,Atlanta,2018.0
1090,4157091.0,Mar,BaltimoreWashington,2018.0
1091,2785537.0,Mar,Boston,2018.0
1092,27142235.0,Mar,California,2018.0
1093,3559149.0,Mar,Chicago,2018.0
1094,6148278.0,Mar,DallasFtWorth,2018.0
1095,3786073.0,Mar,Denver,2018.0
1096,1910492.0,Mar,Detroit,2018.0
1097,16848883.0,Mar,GreatLakes,2018.0
1098,6327383.0,Mar,Houston,2018.0
1099,12437789.0,Mar,LosAngeles,2018.0
1100,3336380.0,Mar,MiamiFtLauderdale,2018.0
1101,16614107.0,Mar,Midsouth,2018.0
1102,7576004.0,Mar,NewYork,2018.0
1103,21684131.0,Mar,Northeast,2018.0
1104,2212431.0,Mar,NorthernNewEngland,2018.0
1105,2043501.0,Mar,Orlando,2018.0
1106,2045964.0,Mar,Philadelphia,2018.0
1107,6340266.0,Mar,PhoenixTucson,2018.0
1108,9180357.0,Mar,Plains,2018.0
1109,2806380.0,Mar,Portland,2018.0
1110,1686942.0,Mar,RaleighGreensboro,2018.0
1111,2233973.0,Mar,Sacramento,2018.0
1112,2190489.0,Mar,SanDiego,2018.0
1113,4060547.0,Mar,SanFrancisco,2018.0
1114,2548317.0,Mar,Seattle,2018.0
1115,1999320.0,Mar,SouthCarolina,2018.0
1116,30252172.0,Mar,SouthCentral,2018.0
1117,20505743.0,Mar,Southeast,2018.0
1118,2260110.0,Mar,Tampa,2018.0
1119,172521404.0,Mar,TotalUS,2018.0
1120,30293771.0,Mar,West,2018.0
1121,3724698.0,Mar,WestTexNewMexico,2018.0
1122,2859667.0,Feb,Atlanta,2018.0
1123,3945429.0,Feb,BaltimoreWashington,2018.0
1124,2715726.0,Feb,Boston,2018.0
1125,31445376.0,Feb,California,2018.0
1126,4386337.0,Feb,Chicago,2018.0
1127,6582724.0,Feb,DallasFtWorth,2018.0
1128,4312530.0,Feb,Denver,2018.0
1129,2207123.0,Feb,Detroit,2018.0
1130,19165280.0,Feb,GreatLakes,2018.0
1131,7590367.0,Feb,Houston,2018.0
1132,1664652.0,Feb,LasVegas,2018.0
1133,14547221.0,Feb,LosAngeles,2018.0
1134,3522281.0,Feb,MiamiFtLauderdale,2018.0
1135,16237591.0,Feb,Midsouth,2018.0
1136,1524019.0,Feb,NewOrleansMobile,2018.0
1137,8820238.0,Feb,NewYork,2018.0
1138,23445227.0,Feb,Northeast,2018.0
1139,2361201.0,Feb,NorthernNewEngland,2018.0
1140,2126266.0,Feb,Orlando,2018.0
1141,2518451.0,Feb,Philadelphia,2018.0
1142,6329168.0,Feb,PhoenixTucson,2018.0
1143,9719472.0,Feb,Plains,2018.0
1144,3086170.0,Feb,Portland,2018.0
1145,1593536.0,Feb,RaleighGreensboro,2018.0
1146,2571254.0,Feb,Sacramento,2018.0
1147,2477371.0,Feb,SanDiego,2018.0
1148,4758218.0,Feb,SanFrancisco,2018.0
1149,2854343.0,Feb,Seattle,2018.0
1150,1997291.0,Feb,SouthCarolina,2018.0
1151,33600227.0,Feb,SouthCentral,2018.0
1152,21462638.0,Feb,Southeast,2018.0
1153,2383778.0,Feb,Tampa,2018.0
1154,188381335.0,Feb,TotalUS,2018.0
1155,33305519.0,Feb,West,2018.0
1156,4205551.0,Feb,WestTexNewMexico,2018.0
1157,2648430.0,Jan,Atlanta,2018.0
1158,4056382.0,Jan,BaltimoreWashington,2018.0
1159,3135741.0,Jan,Boston,2018.0
1160,25153696.0,Jan,California,2018.0
1161,3668744.0,Jan,Chicago,2018.0
1162,5440742.0,Jan,DallasFtWorth,2018.0
1163,3746748.0,Jan,Denver,2018.0
1164,1905341.0,Jan,Detroit,2018.0
1165,17146513.0,Jan,GreatLakes,2018.0
1166,1540894.0,Jan,HartfordSpringfield,2018.0
1167,6064766.0,Jan,Houston,2018.0
1168,11067366.0,Jan,LosAngeles,2018.0
1169,2882758.0,Jan,MiamiFtLauderdale,2018.0
1170,15461693.0,Jan,Midsouth,2018.0
1171,7333012.0,Jan,NewYork,2018.0
1172,21194177.0,Jan,Northeast,2018.0
1173,2062536.0,Jan,NorthernNewEngland,2018.0
1174,1745171.0,Jan,Orlando,2018.0
1175,2002821.0,Jan,Philadelphia,2018.0
1176,5343371.0,Jan,PhoenixTucson,2018.0
1177,9128242.0,Jan,Plains,2018.0
1178,2505239.0,Jan,Portland,2018.0
1179,1508415.0,Jan,RaleighGreensboro,2018.0
1180,2062520.0,Jan,Sacramento,2018.0
1181,2005989.0,Jan,SanDiego,2018.0
1182,4164492.0,Jan,SanFrancisco,2018.0
1183,2538433.0,Jan,Seattle,2018.0
1184,1839469.0,Jan,SouthCarolina,2018.0
1185,27451309.0,Jan,SouthCentral,2018.0
1186,18316088.0,Jan,Southeast,2018.0
1187,1998165.0,Jan,Tampa,2018.0
1188,162729514.0,Jan,TotalUS,2018.0
1189,28877793.0,Jan,West,2018.0
1190,3870570.0,Jan,WestTexNewMexico,2018.0
